input_uni,institute_name,course_id,course_title,discipline,specialization,degree,study_level,course_title_short,language,duration,course_fee,currency,rating,course_slug,institute_slug
University of Hull (Main Campus),University of Hull,4452465,Bachelor of Geography (Hons),Physical Science & Math,Geography,Bachelors,Undergraduate,BSc (Hons),,3 year,20000.0,GBP,4,bachelor-of-geography-hons-4452465,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452466,Bachelor of Geography with Foundation Year (Hons),Physical Science & Math,Geography,Foundation,Undergraduate,Fdn,,4 year,20000.0,GBP,4,bachelor-of-geography-with-foundation-year-hons-4452466,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452467,Bachelor of Geography with Year Abroad (Hons),Physical Science & Math,Geography,Bachelors,Undergraduate,BA (Hons),,4 year,17500.0,GBP,4,bachelor-of-geography-with-year-abroad-hons-4452467,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452468,Bachelor of Geography with Year Abroad (Hons),Physical Science & Math,Geography,Bachelors,Undergraduate,BSc (Hons),,4 year,20000.0,GBP,4,bachelor-of-geography-with-year-abroad-hons-4452468,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452469,Bachelor of Graphic Design (Hons),Arts & Humanities,Graphic Design,Bachelors,Undergraduate,BA (Hons),,3 year,17500.0,GBP,4,bachelor-of-graphic-design-hons-4452469,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452470,Bachelor of History & Politics (Hons),Arts & Humanities,History & Politics,Bachelors,Undergraduate,BA (Hons),,3 year,17500.0,GBP,4,bachelor-of-history-politics-hons-4452470,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452471,Bachelor of History & Politics with Foundation Year (Hons),Arts & Humanities,History & Politics,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-history-politics-with-foundation-year-hons-4452471,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452472,Bachelor of History (Hons),Arts & Humanities,History,Bachelors,Undergraduate,BA (Hons),,3 year,17500.0,GBP,4,bachelor-of-history-hons-4452472,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452473,Bachelor of History with Foundation Year (Hons),Arts & Humanities,History,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-history-with-foundation-year-hons-4452473,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452474,Bachelor of International Business (Hons),Business & Management,International Business,Bachelors,Undergraduate,BA (Hons),,3 year,17500.0,GBP,4,bachelor-of-international-business-hons-4452474,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452475,Bachelor of International Business with Foundation Year (Hons),Business & Management,International Business,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-international-business-with-foundation-year-hons-4452475,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452476,Bachelor of International Business with Placement Year (Hons),Business & Management,International Business,Bachelors,Undergraduate,BA (Hons),,4 year,17500.0,GBP,4,bachelor-of-international-business-with-placement-year-hons-4452476,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452477,Bachelor of International Business with Year Abroad (Hons),Business & Management,International Business,Bachelors,Undergraduate,BA (Hons),,4 year,17500.0,GBP,4,bachelor-of-international-business-with-year-abroad-hons-4452477,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452478,Bachelor of Law,Law,Law,Bachelors,Undergraduate,LLB,,3 year,17500.0,GBP,4,bachelor-of-law-4452478,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452479,Bachelor of Law & Legislative Studies,Law,Law & Legislative Studies,Bachelors,Undergraduate,LLB,,4 year,17500.0,GBP,4,bachelor-of-law-legislative-studies-4452479,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452480,Bachelor of Law & Legislative Studies with Placement Year,Law,Law & Legislative Studies,Bachelors,Undergraduate,LLB,,4 year,17500.0,GBP,4,bachelor-of-law-legislative-studies-with-placement-year-4452480,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452481,Bachelor of Law in Business Management,Law,Law in Business Management,Bachelors,Undergraduate,LLB,,3 year,17500.0,GBP,4,bachelor-of-law-in-business-management-4452481,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452482,Bachelor of Law in Business Management,Business & Management,Law in Business Management,Bachelors,Undergraduate,LLB,,3 year,17500.0,GBP,4,bachelor-of-law-in-business-management-4452482,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452483,Bachelor of Law in Business Management with Foundation Year,Law,Law in Business Management,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-law-in-business-management-with-foundation-year-4452483,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452484,Bachelor of Law in Business Management with Foundation Year,Business & Management,Law in Business Management,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-law-in-business-management-with-foundation-year-4452484,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452485,Bachelor of Law in Business Management with Year Abroad,Law,Law in Business Management,Bachelors,Undergraduate,LLB,,4 year,17500.0,GBP,4,bachelor-of-law-in-business-management-with-year-abroad-4452485,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452486,Bachelor of Law in Business Management with Year Abroad (Hons),Business & Management,Law in Business Management,Bachelors,Undergraduate,LLB,,4 year,17500.0,GBP,4,bachelor-of-law-in-business-management-with-year-abroad-hons-4452486,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452487,Bachelor of Law in Criminology,Law,Law In Criminology,Bachelors,Undergraduate,LLB,,3 year,17500.0,GBP,4,bachelor-of-law-in-criminology-4452487,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452488,Bachelor of Law in Criminology with Foundation Year,Law,Law In Criminology,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-law-in-criminology-with-foundation-year-4452488,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452489,Bachelor of Law in Criminology with Year Abroad,Law,Law In Criminology,Bachelors,Undergraduate,LLB,,4 year,17500.0,GBP,4,bachelor-of-law-in-criminology-with-year-abroad-4452489,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452490,Bachelor of Law in Politics,Law,Law in Politics,Bachelors,Undergraduate,LLB,,3 year,17500.0,GBP,4,bachelor-of-law-in-politics-4452490,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452491,Bachelor of Law in Politics with Foundation Year,Law,Law in Politics,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-law-in-politics-with-foundation-year-4452491,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452492,Bachelor of Law in Politics with Year Abroad,Law,Law in Politics,Bachelors,Undergraduate,LLB,,4 year,17500.0,GBP,4,bachelor-of-law-in-politics-with-year-abroad-4452492,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452493,Bachelor of Law in Senior Status,Law,Law in Senior Status,Bachelors,Undergraduate,LLB,,2 year,17500.0,GBP,4,bachelor-of-law-in-senior-status-4452493,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452494,Bachelor of Law with Foundation Year,Law,Law,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-law-with-foundation-year-4452494,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452495,Bachelor of Law with Year Abroad (Hons),Law,Law,Bachelors,Undergraduate,LLB,,4 year,17500.0,GBP,4,bachelor-of-law-with-year-abroad-hons-4452495,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452496,Bachelor of Learning Disability Nursing (Hons),Health & Medicine,Learning Disability Nursing,Bachelors,Undergraduate,BSc (Hons),,3 year,20000.0,GBP,4,bachelor-of-learning-disability-nursing-hons-4452496,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452497,Bachelor of Marine Biology (Hons),Life Sciences,Marine Biology,Bachelors,Undergraduate,BSc (Hons),,3 year,20000.0,GBP,4,bachelor-of-marine-biology-hons-4452497,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452498,Bachelor of Marine Biology with Foundation Year (Hons),Life Sciences,Marine Biology,Foundation,Undergraduate,Fdn,,4 year,20000.0,GBP,4,bachelor-of-marine-biology-with-foundation-year-hons-4452498,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452499,Bachelor of Marketing & Management (Hons),Business & Management,Marketing & Management,Bachelors,Undergraduate,BA (Hons),,3 year,17500.0,GBP,4,bachelor-of-marketing-management-hons-4452499,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452500,Bachelor of Marketing & Management with Foundation Year (Hons),Business & Management,Marketing & Management,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-marketing-management-with-foundation-year-hons-4452500,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452501,Bachelor of Marketing & Management with Placement Year (Hons),Business & Management,Marketing & Management,Bachelors,Undergraduate,BA (Hons),,4 year,17500.0,GBP,4,bachelor-of-marketing-management-with-placement-year-hons-4452501,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452502,Bachelor of Marketing & Management with Year Abroad (Hons),Business & Management,Marketing & Management,Bachelors,Undergraduate,BA (Hons),,4 year,17500.0,GBP,4,bachelor-of-marketing-management-with-year-abroad-hons-4452502,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452503,Bachelor of Marketing (Hons),Business & Management,Marketing,Bachelors,Undergraduate,BA (Hons),,3 year,17500.0,GBP,4,bachelor-of-marketing-hons-4452503,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452504,Bachelor of Marketing with Foundation Year (Hons),Business & Management,Marketing,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-marketing-with-foundation-year-hons-4452504,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452505,Bachelor of Marketing with Placement Year (Hons),Business & Management,Marketing,Bachelors,Undergraduate,BA (Hons),,4 year,17500.0,GBP,4,bachelor-of-marketing-with-placement-year-hons-4452505,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452506,Bachelor of Marketing with Year Abroad (Hons),Business & Management,Marketing,Bachelors,Undergraduate,BA (Hons),,4 year,17500.0,GBP,4,bachelor-of-marketing-with-year-abroad-hons-4452506,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452507,Bachelor of Mathematics (Hons),Physical Science & Math,Mathematics,Bachelors,Undergraduate,BA (Hons),,3 year,17500.0,GBP,4,bachelor-of-mathematics-hons-4452507,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452508,Bachelor of Mathematics with Foundation Year (Hons),Physical Science & Math,Mathematics,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-mathematics-with-foundation-year-hons-4452508,university-of-hull-2565
University of Hull (Main Campus),University of Hull,4452509,Bachelor of Mechanical Engineering,Engineering & Technology,Mechanical Engineering,Bachelors,Undergraduate,BEng,,3 year,20000.0,GBP,4,bachelor-of-mechanical-engineering-4452509,university-of-hull-2565
